location,date,total_cases,total_deaths
India,2021-01-29,10654533.0,153339.0
India,2021-01-30,10654533.0,153339.0
India,2021-01-31,10746183.0,154274.0
India,2021-02-01,10746183.0,154274.0
India,2021-02-02,10746183.0,154274.0
India,2021-02-03,10746183.0,154274.0
India,2021-02-04,10746183.0,154274.0
India,2021-02-05,10746183.0,154274.0
India,2021-02-06,10746183.0,154274.0
India,2021-02-07,10826363.0,154996.0
India,2021-02-08,10826363.0,154996.0
India,2021-02-09,10826363.0,154996.0
India,2021-02-10,10826363.0,154996.0
India,2021-02-11,10826363.0,154996.0
India,2021-02-12,10826363.0,154996.0
India,2021-02-13,10826363.0,154996.0
India,2021-02-14,10904940.0,155642.0
India,2021-02-15,10904940.0,155642.0
India,2021-02-16,10904940.0,155642.0
India,2021-02-17,10904940.0,155642.0
India,2021-02-18,10904940.0,155642.0
India,2021-02-19,10904940.0,155642.0
India,2021-02-20,10904940.0,155642.0
India,2021-02-21,10991651.0,156302.0
India,2021-02-22,10991651.0,156302.0
India,2021-02-23,10991651.0,156302.0
India,2021-02-24,10991651.0,156302.0
India,2021-02-25,10991651.0,156302.0
India,2021-02-26,10991651.0,156302.0
India,2021-02-27,10991651.0,156302.0
India,2021-02-28,11096731.0,157051.0
India,2021-03-01,11096731.0,157051.0
India,2021-03-02,11096731.0,157051.0
India,2021-03-03,11096731.0,157051.0
India,2021-03-04,11096731.0,157051.0
India,2021-03-05,11096731.0,157051.0
India,2021-03-06,11096731.0,157051.0
India,2021-03-07,11210799.0,157756.0
India,2021-03-08,11210799.0,157756.0
India,2021-03-09,11210799.0,157756.0
India,2021-03-10,11210799.0,157756.0
India,2021-03-11,11210799.0,157756.0
India,2021-03-12,11210799.0,157756.0
India,2021-03-13,11210799.0,157756.0
India,2021-03-14,11359048.0,158607.0
India,2021-03-15,11359048.0,158607.0
India,2021-03-16,11359048.0,158607.0
India,2021-03-17,11359048.0,158607.0
India,2021-03-18,11359048.0,158607.0
India,2021-03-19,11359048.0,158607.0
India,2021-03-20,11359048.0,158607.0
India,2021-03-21,11599130.0,159755.0
India,2021-03-22,11599130.0,159755.0
India,2021-03-23,11599130.0,159755.0
India,2021-03-24,11599130.0,159755.0
India,2021-03-25,11599130.0,159755.0
India,2021-03-26,11599130.0,159755.0
India,2021-03-27,11599130.0,159755.0
India,2021-03-28,11971624.0,161552.0
India,2021-03-29,11971624.0,161552.0
India,2021-03-30,11971624.0,161552.0
India,2021-03-31,11971624.0,161552.0
India,2021-04-01,11971624.0,161552.0
India,2021-04-02,11971624.0,161552.0
India,2021-04-03,11971624.0,161552.0
India,2021-04-04,12485509.0,164623.0
India,2021-04-05,12485509.0,164623.0
India,2021-04-06,12485509.0,164623.0
India,2021-04-07,12485509.0,164623.0
India,2021-04-08,12485509.0,164623.0
India,2021-04-09,12485509.0,164623.0
India,2021-04-10,12485509.0,164623.0
India,2021-04-11,13358805.0,169275.0
India,2021-04-12,13358805.0,169275.0
India,2021-04-13,13358805.0,169275.0
India,2021-04-14,13358805.0,169275.0
India,2021-04-15,13358805.0,169275.0
India,2021-04-16,13358805.0,169275.0
India,2021-04-17,13358805.0,169275.0
India,2021-04-18,14788109.0,177150.0
India,2021-04-19,14788109.0,177150.0
India,2021-04-20,14788109.0,177150.0
India,2021-04-21,14788109.0,177150.0
India,2021-04-22,14788109.0,177150.0
India,2021-04-23,14788109.0,177150.0
India,2021-04-24,14788109.0,177150.0
India,2021-04-25,16960172.0,192311.0
India,2021-04-26,16960172.0,192311.0
India,2021-04-27,16960172.0,192311.0
India,2021-04-28,16960172.0,192311.0
India,2021-04-29,16960172.0,192311.0
India,2021-04-30,16960172.0,192311.0
India,2021-05-01,16960172.0,192311.0
India,2021-05-02,19557457.0,215542.0
India,2021-05-03,19557457.0,215542.0
India,2021-05-04,19557457.0,215542.0
India,2021-05-05,19557457.0,215542.0
India,2021-05-06,19557457.0,215542.0
India,2021-05-07,19557457.0,215542.0
India,2021-05-08,19557457.0,215542.0
India,2021-05-09,22296414.0,242362.0
India,2021-05-10,22296414.0,242362.0
India,2021-05-11,22296414.0,242362.0
India,2021-05-12,22296414.0,242362.0
India,2021-05-13,22296414.0,242362.0
India,2021-05-14,22296414.0,242362.0
India,2021-05-15,22296414.0,242362.0
India,2021-05-16,24684077.0,270284.0
India,2021-05-17,24684077.0,270284.0
India,2021-05-18,24684077.0,270284.0
India,2021-05-19,24684077.0,270284.0
India,2021-05-20,24684077.0,270284.0
India,2021-05-21,24684077.0,270284.0
India,2021-05-22,24684077.0,270284.0
India,2021-05-23,26530132.0,299266.0
India,2021-05-24,26530132.0,299266.0
India,2021-05-25,26530132.0,299266.0
India,2021-05-26,26530132.0,299266.0
India,2021-05-27,26530132.0,299266.0
India,2021-05-28,26530132.0,299266.0
India,2021-05-29,26530132.0,299266.0
India,2021-05-30,27894800.0,325972.0
India,2021-05-31,27894800.0,325972.0
India,2021-06-01,27894800.0,325972.0
India,2021-06-02,27894800.0,325972.0
India,2021-06-03,27894800.0,325972.0
India,2021-06-04,27894800.0,325972.0
India,2021-06-05,27894800.0,325972.0
India,2021-06-06,28809339.0,346759.0
India,2021-06-07,28809339.0,346759.0
India,2021-06-08,28809339.0,346759.0
India,2021-06-09,28809339.0,346759.0
India,2021-06-10,28809339.0,346759.0
India,2021-06-11,28809339.0,346759.0
India,2021-06-12,28809339.0,346759.0
India,2021-06-13,29439989.0,370384.0
India,2021-06-14,29439989.0,370384.0
India,2021-06-15,29439989.0,370384.0
India,2021-06-16,29439989.0,370384.0
India,2021-06-17,29439989.0,370384.0
India,2021-06-18,29439989.0,370384.0
India,2021-06-19,29439989.0,370384.0
India,2021-06-20,29881965.0,386713.0
India,2021-06-21,29881965.0,386713.0
India,2021-06-22,29881965.0,386713.0
India,2021-06-23,29881965.0,386713.0
India,2021-06-24,29881965.0,386713.0
India,2021-06-25,29881965.0,386713.0
India,2021-06-26,29881965.0,386713.0
India,2021-06-27,30233183.0,395751.0
India,2021-06-28,30233183.0,395751.0
India,2021-06-29,30233183.0,395751.0
India,2021-06-30,30233183.0,395751.0
India,2021-07-01,30233183.0,395751.0
India,2021-07-02,30233183.0,395751.0
India,2021-07-03,30233183.0,395751.0
India,2021-07-04,30545433.0,402005.0
India,2021-07-05,30545433.0,402005.0
India,2021-07-06,30545433.0,402005.0
India,2021-07-07,30545433.0,402005.0
India,2021-07-08,30545433.0,402005.0
India,2021-07-09,30545433.0,402005.0
India,2021-07-10,30545433.0,402005.0
India,2021-07-11,30837222.0,408040.0
India,2021-07-12,30837222.0,408040.0
India,2021-07-13,30837222.0,408040.0
India,2021-07-14,30837222.0,408040.0
India,2021-07-15,30837222.0,408040.0
India,2021-07-16,30837222.0,408040.0
India,2021-07-17,30837222.0,408040.0
India,2021-07-18,31106065.0,413609.0
India,2021-07-19,31106065.0,413609.0
India,2021-07-20,31106065.0,413609.0
India,2021-07-21,31106065.0,413609.0
India,2021-07-22,31106065.0,413609.0
India,2021-07-23,31106065.0,413609.0
India,2021-07-24,31106065.0,413609.0
India,2021-07-25,31371901.0,420551.0
India,2021-07-26,31371901.0,420551.0
India,2021-07-27,31371901.0,420551.0
India,2021-07-28,31371901.0,420551.0
India,2021-07-29,31371901.0,420551.0
India,2021-07-30,31371901.0,420551.0
India,2021-07-31,31371901.0,420551.0
India,2021-08-01,31655824.0,424351.0
India,2021-08-02,31655824.0,424351.0
India,2021-08-03,31655824.0,424351.0
India,2021-08-04,31655824.0,424351.0
India,2021-08-05,31655824.0,424351.0
India,2021-08-06,31655824.0,424351.0
India,2021-08-07,31655824.0,424351.0
India,2021-08-08,31934455.0,427862.0
India,2021-08-09,31934455.0,427862.0
India,2021-08-10,31934455.0,427862.0
India,2021-08-11,31934455.0,427862.0
India,2021-08-12,31934455.0,427862.0
India,2021-08-13,31934455.0,427862.0
India,2021-08-14,31934455.0,427862.0
India,2021-08-15,32192576.0,431225.0
India,2021-08-16,32192576.0,431225.0
India,2021-08-17,32192576.0,431225.0
India,2021-08-18,32192576.0,431225.0
India,2021-08-19,32192576.0,431225.0
India,2021-08-20,32192576.0,431225.0
India,2021-08-21,32192576.0,431225.0
India,2021-08-22,32424234.0,434367.0
India,2021-08-23,32424234.0,434367.0
India,2021-08-24,32424234.0,434367.0
India,2021-08-25,32424234.0,434367.0
India,2021-08-26,32424234.0,434367.0
India,2021-08-27,32424234.0,434367.0
India,2021-08-28,32424234.0,434367.0
India,2021-08-29,32695030.0,437830.0
India,2021-08-30,32695030.0,437830.0
India,2021-08-31,32695030.0,437830.0
India,2021-09-01,32695030.0,437830.0
India,2021-09-02,32695030.0,437830.0
India,2021-09-03,32695030.0,437830.0
India,2021-09-04,32695030.0,437830.0
India,2021-09-05,32988673.0,440533.0
India,2021-09-06,32988673.0,440533.0
India,2021-09-07,32988673.0,440533.0
India,2021-09-08,32988673.0,440533.0
India,2021-09-09,32988673.0,440533.0
India,2021-09-10,32988673.0,440533.0
India,2021-09-11,32988673.0,440533.0
India,2021-09-12,33236921.0,442655.0
India,2021-09-13,33236921.0,442655.0
India,2021-09-14,33236921.0,442655.0
India,2021-09-15,33236921.0,442655.0
India,2021-09-16,33236921.0,442655.0
India,2021-09-17,33236921.0,442655.0
India,2021-09-18,33236921.0,442655.0
India,2021-09-19,33448163.0,444838.0
India,2021-09-20,33448163.0,444838.0
India,2021-09-21,33448163.0,444838.0
India,2021-09-22,33448163.0,444838.0
India,2021-09-23,33448163.0,444838.0
India,2021-09-24,33448163.0,444838.0
India,2021-09-25,33448163.0,444838.0
India,2021-09-26,33652745.0,446918.0
India,2021-09-27,33652745.0,446918.0
India,2021-09-28,33652745.0,446918.0
India,2021-09-29,33652745.0,446918.0
India,2021-09-30,33652745.0,446918.0
India,2021-10-01,33652745.0,446918.0
India,2021-10-02,33652745.0,446918.0
India,2021-10-03,33813903.0,448817.0
India,2021-10-04,33813903.0,448817.0
India,2021-10-05,33813903.0,448817.0
India,2021-10-06,33813903.0,448817.0
India,2021-10-07,33813903.0,448817.0
India,2021-10-08,33813903.0,448817.0
India,2021-10-09,33813903.0,448817.0
India,2021-10-10,33953475.0,450589.0
India,2021-10-11,33953475.0,450589.0
India,2021-10-12,33953475.0,450589.0
India,2021-10-13,33953475.0,450589.0
India,2021-10-14,33953475.0,450589.0
India,2021-10-15,33953475.0,450589.0
India,2021-10-16,33953475.0,450589.0
India,2021-10-17,34067719.0,452124.0
India,2021-10-18,34067719.0,452124.0
India,2021-10-19,34067719.0,452124.0
India,2021-10-20,34067719.0,452124.0
India,2021-10-21,34067719.0,452124.0
India,2021-10-22,34067719.0,452124.0
India,2021-10-23,34067719.0,452124.0
India,2021-10-24,34175468.0,454269.0
India,2021-10-25,34175468.0,454269.0
India,2021-10-26,34175468.0,454269.0
India,2021-10-27,34175468.0,454269.0
India,2021-10-28,34175468.0,454269.0
India,2021-10-29,34175468.0,454269.0
India,2021-10-30,34175468.0,454269.0
India,2021-10-31,34273300.0,458186.0
India,2021-11-01,34273300.0,458186.0
India,2021-11-02,34273300.0,458186.0
India,2021-11-03,34273300.0,458186.0
India,2021-11-04,34273300.0,458186.0
India,2021-11-05,34273300.0,458186.0
India,2021-11-06,34273300.0,458186.0
India,2021-11-07,34355536.0,460791.0
India,2021-11-08,34355536.0,460791.0
India,2021-11-09,34355536.0,460791.0
India,2021-11-10,34355536.0,460791.0
India,2021-11-11,34355536.0,460791.0
India,2021-11-12,34355536.0,460791.0
India,2021-11-13,34355536.0,460791.0
India,2021-11-14,34437307.0,463530.0
India,2021-11-15,34437307.0,463530.0
India,2021-11-16,34437307.0,463530.0
India,2021-11-17,34437307.0,463530.0
India,2021-11-18,34437307.0,463530.0
India,2021-11-19,34437307.0,463530.0
India,2021-11-20,34437307.0,463530.0
India,2021-11-21,34510413.0,465662.0
India,2021-11-22,34510413.0,465662.0
India,2021-11-23,34510413.0,465662.0
India,2021-11-24,34510413.0,465662.0
India,2021-11-25,34510413.0,465662.0
India,2021-11-26,34510413.0,465662.0
India,2021-11-27,34510413.0,465662.0
India,2021-11-28,34572523.0,468554.0
India,2021-11-29,34572523.0,468554.0
India,2021-11-30,34572523.0,468554.0
India,2021-12-01,34572523.0,468554.0
India,2021-12-02,34572523.0,468554.0
India,2021-12-03,34572523.0,468554.0
India,2021-12-04,34572523.0,468554.0
India,2021-12-05,34633255.0,473326.0
India,2021-12-06,34633255.0,473326.0
India,2021-12-07,34633255.0,473326.0
India,2021-12-08,34633255.0,473326.0
India,2021-12-09,34633255.0,473326.0
India,2021-12-10,34633255.0,473326.0
India,2021-12-11,34633255.0,473326.0
India,2021-12-12,34690510.0,475434.0
India,2021-12-13,34690510.0,475434.0
India,2021-12-14,34690510.0,475434.0
India,2021-12-15,34690510.0,475434.0
India,2021-12-16,34690510.0,475434.0
India,2021-12-17,34690510.0,475434.0
India,2021-12-18,34690510.0,475434.0
India,2021-12-19,34740275.0,477422.0
India,2021-12-20,34740275.0,477422.0
India,2021-12-21,34740275.0,477422.0
India,2021-12-22,34740275.0,477422.0
India,2021-12-23,34740275.0,477422.0
India,2021-12-24,34740275.0,477422.0
India,2021-12-25,34740275.0,477422.0
India,2021-12-26,34786802.0,479682.0
India,2021-12-27,34786802.0,479682.0
India,2021-12-28,34786802.0,479682.0
India,2021-12-29,34786802.0,479682.0
India,2021-12-30,34786802.0,479682.0
India,2021-12-31,34786802.0,479682.0
India,2022-01-01,34786802.0,479682.0
India,2022-01-02,34889132.0,481770.0
India,2022-01-03,34889132.0,481770.0
India,2022-01-04,34889132.0,481770.0
India,2022-01-05,34889132.0,481770.0
India,2022-01-06,34889132.0,481770.0
India,2022-01-07,34889132.0,481770.0
India,2022-01-08,34889132.0,481770.0
India,2022-01-09,35528004.0,483790.0
India,2022-01-10,35528004.0,483790.0
India,2022-01-11,35528004.0,483790.0
India,2022-01-12,35528004.0,483790.0
India,2022-01-13,35528004.0,483790.0
India,2022-01-14,35528004.0,483790.0
India,2022-01-15,35528004.0,483790.0
India,2022-01-16,37122164.0,486066.0
India,2022-01-17,37122164.0,486066.0
India,2022-01-18,37122164.0,486066.0
India,2022-01-19,37122164.0,486066.0
India,2022-01-20,37122164.0,486066.0
India,2022-01-21,37122164.0,486066.0
India,2022-01-22,37122164.0,486066.0
India,2022-01-23,39237264.0,489409.0
India,2022-01-24,39237264.0,489409.0
India,2022-01-25,39237264.0,489409.0
India,2022-01-26,39237264.0,489409.0
India,2022-01-27,39237264.0,489409.0
India,2022-01-28,39237264.0,489409.0
India,2022-01-29,39237264.0,489409.0
India,2022-01-30,41092522.0,494091.0
India,2022-01-31,41092522.0,494091.0
India,2022-02-01,41092522.0,494091.0
India,2022-02-02,41092522.0,494091.0
India,2022-02-03,41092522.0,494091.0
India,2022-02-04,41092522.0,494091.0
India,2022-02-05,41092522.0,494091.0
India,2022-02-06,42188138.0,501979.0
India,2022-02-07,42188138.0,501979.0
India,2022-02-08,42188138.0,501979.0
India,2022-02-09,42188138.0,501979.0
India,2022-02-10,42188138.0,501979.0
India,2022-02-11,42188138.0,501979.0
India,2022-02-12,42188138.0,501979.0
India,2022-02-13,42631421.0,508665.0
India,2022-02-14,42631421.0,508665.0
India,2022-02-15,42631421.0,508665.0
India,2022-02-16,42631421.0,508665.0
India,2022-02-17,42631421.0,508665.0
India,2022-02-18,42631421.0,508665.0
India,2022-02-19,42631421.0,508665.0
India,2022-02-20,42822473.0,511903.0
India,2022-02-21,42822473.0,511903.0
India,2022-02-22,42822473.0,511903.0
India,2022-02-23,42822473.0,511903.0
India,2022-02-24,42822473.0,511903.0
India,2022-02-25,42822473.0,511903.0
India,2022-02-26,42822473.0,511903.0
India,2022-02-27,42916117.0,513724.0
India,2022-02-28,42916117.0,513724.0
India,2022-03-01,42916117.0,513724.0
India,2022-03-02,42916117.0,513724.0
India,2022-03-03,42916117.0,513724.0
India,2022-03-04,42916117.0,513724.0
India,2022-03-05,42916117.0,513724.0
India,2022-03-06,42962953.0,515036.0
India,2022-03-07,42962953.0,515036.0
India,2022-03-08,42962953.0,515036.0
India,2022-03-09,42962953.0,515036.0
India,2022-03-10,42962953.0,515036.0
India,2022-03-11,42962953.0,515036.0
India,2022-03-12,42962953.0,515036.0
India,2022-03-13,42990991.0,515850.0
India,2022-03-14,42990991.0,515850.0
India,2022-03-15,42990991.0,515850.0
India,2022-03-16,42990991.0,515850.0
India,2022-03-17,42990991.0,515850.0
India,2022-03-18,42990991.0,515850.0
India,2022-03-19,42990991.0,515850.0
India,2022-03-20,43007841.0,516479.0
India,2022-03-21,43007841.0,516479.0
India,2022-03-22,43007841.0,516479.0
India,2022-03-23,43007841.0,516479.0
India,2022-03-24,43007841.0,516479.0
India,2022-03-25,43007841.0,516479.0
India,2022-03-26,43007841.0,516479.0
India,2022-03-27,43019453.0,521004.0
India,2022-03-28,43019453.0,521004.0
India,2022-03-29,43019453.0,521004.0
India,2022-03-30,43019453.0,521004.0
India,2022-03-31,43019453.0,521004.0
India,2022-04-01,43019453.0,521004.0
India,2022-04-02,43019453.0,521004.0
India,2022-04-03,43028131.0,521345.0
India,2022-04-04,43028131.0,521345.0
India,2022-04-05,43028131.0,521345.0
India,2022-04-06,43028131.0,521345.0
India,2022-04-07,43028131.0,521345.0
India,2022-04-08,43028131.0,521345.0
India,2022-04-09,43028131.0,521345.0
India,2022-04-10,43035271.0,521685.0
India,2022-04-11,43035271.0,521685.0
India,2022-04-12,43035271.0,521685.0
India,2022-04-13,43035271.0,521685.0
India,2022-04-14,43035271.0,521685.0
India,2022-04-15,43035271.0,521685.0
India,2022-04-16,43035271.0,521685.0
India,2022-04-17,43042097.0,521751.0
India,2022-04-18,43042097.0,521751.0
India,2022-04-19,43042097.0,521751.0
India,2022-04-20,43042097.0,521751.0
India,2022-04-21,43042097.0,521751.0
India,2022-04-22,43042097.0,521751.0
India,2022-04-23,43042097.0,521751.0
India,2022-04-24,43057545.0,522193.0
India,2022-04-25,43057545.0,522193.0
India,2022-04-26,43057545.0,522193.0
India,2022-04-27,43057545.0,522193.0
India,2022-04-28,43057545.0,522193.0
India,2022-04-29,43057545.0,522193.0
India,2022-04-30,43057545.0,522193.0
India,2022-05-01,43079188.0,523843.0
India,2022-05-02,43079188.0,523843.0
India,2022-05-03,43079188.0,523843.0
India,2022-05-04,43079188.0,523843.0
India,2022-05-05,43079188.0,523843.0
India,2022-05-06,43079188.0,523843.0
India,2022-05-07,43079188.0,523843.0
India,2022-05-08,43102194.0,524064.0
India,2022-05-09,43102194.0,524064.0
India,2022-05-10,43102194.0,524064.0
India,2022-05-11,43102194.0,524064.0
India,2022-05-12,43102194.0,524064.0
India,2022-05-13,43102194.0,524064.0
India,2022-05-14,43102194.0,524064.0
India,2022-05-15,43121599.0,524214.0
India,2022-05-16,43121599.0,524214.0
India,2022-05-17,43121599.0,524214.0
India,2022-05-18,43121599.0,524214.0
India,2022-05-19,43121599.0,524214.0
India,2022-05-20,43121599.0,524214.0
India,2022-05-21,43121599.0,524214.0
India,2022-05-22,43136371.0,524413.0
India,2022-05-23,43136371.0,524413.0
India,2022-05-24,43136371.0,524413.0
India,2022-05-25,43136371.0,524413.0
India,2022-05-26,43136371.0,524413.0
India,2022-05-27,43136371.0,524413.0
India,2022-05-28,43136371.0,524413.0
India,2022-05-29,43153043.0,524586.0
India,2022-05-30,43153043.0,524586.0
India,2022-05-31,43153043.0,524586.0
India,2022-06-01,43153043.0,524586.0
India,2022-06-02,43153043.0,524586.0
India,2022-06-03,43153043.0,524586.0
India,2022-06-04,43153043.0,524586.0
India,2022-06-05,43176817.0,524692.0
India,2022-06-06,43176817.0,524692.0
India,2022-06-07,43176817.0,524692.0
India,2022-06-08,43176817.0,524692.0
India,2022-06-09,43176817.0,524692.0
India,2022-06-10,43176817.0,524692.0
India,2022-06-11,43176817.0,524692.0
India,2022-06-12,43222017.0,524761.0
India,2022-06-13,43222017.0,524761.0
India,2022-06-14,43222017.0,524761.0
India,2022-06-15,43222017.0,524761.0
India,2022-06-16,43222017.0,524761.0
India,2022-06-17,43222017.0,524761.0
India,2022-06-18,43222017.0,524761.0
India,2022-06-19,43296692.0,524855.0
India,2022-06-20,43296692.0,524855.0
India,2022-06-21,43296692.0,524855.0
India,2022-06-22,43296692.0,524855.0
India,2022-06-23,43296692.0,524855.0
India,2022-06-24,43296692.0,524855.0
India,2022-06-25,43296692.0,524855.0
India,2022-06-26,43389973.0,524999.0
India,2022-06-27,43389973.0,524999.0
India,2022-06-28,43389973.0,524999.0
India,2022-06-29,43389973.0,524999.0
India,2022-06-30,43389973.0,524999.0
India,2022-07-01,43389973.0,524999.0
India,2022-07-02,43389973.0,524999.0
India,2022-07-03,43502429.0,525199.0
India,2022-07-04,43502429.0,525199.0
India,2022-07-05,43502429.0,525199.0
India,2022-07-06,43502429.0,525199.0
India,2022-07-07,43502429.0,525199.0
India,2022-07-08,43502429.0,525199.0
India,2022-07-09,43502429.0,525199.0
India,2022-07-10,43622651.0,525428.0
India,2022-07-11,43622651.0,525428.0
India,2022-07-12,43622651.0,525428.0
India,2022-07-13,43622651.0,525428.0
India,2022-07-14,43622651.0,525428.0
India,2022-07-15,43622651.0,525428.0
India,2022-07-16,43622651.0,525428.0
India,2022-07-17,43750599.0,525709.0
India,2022-07-18,43750599.0,525709.0
India,2022-07-19,43750599.0,525709.0
India,2022-07-20,43750599.0,525709.0
India,2022-07-21,43750599.0,525709.0
India,2022-07-22,43750599.0,525709.0
India,2022-07-23,43750599.0,525709.0
India,2022-07-24,43888755.0,526033.0
India,2022-07-25,43888755.0,526033.0
India,2022-07-26,43888755.0,526033.0
India,2022-07-27,43888755.0,526033.0
India,2022-07-28,43888755.0,526033.0
India,2022-07-29,43888755.0,526033.0
India,2022-07-30,43888755.0,526033.0
India,2022-07-31,44019811.0,526357.0
India,2022-08-01,44019811.0,526357.0
India,2022-08-02,44019811.0,526357.0
India,2022-08-03,44019811.0,526357.0
India,2022-08-04,44019811.0,526357.0
India,2022-08-05,44019811.0,526357.0
India,2022-08-06,44019811.0,526357.0
India,2022-08-07,44145732.0,526689.0
India,2022-08-08,44145732.0,526689.0
India,2022-08-09,44145732.0,526689.0
India,2022-08-10,44145732.0,526689.0
India,2022-08-11,44145732.0,526689.0
India,2022-08-12,44145732.0,526689.0
India,2022-08-13,44145732.0,526689.0
India,2022-08-14,44253464.0,527037.0
India,2022-08-15,44253464.0,527037.0
India,2022-08-16,44253464.0,527037.0
India,2022-08-17,44253464.0,527037.0
India,2022-08-18,44253464.0,527037.0
India,2022-08-19,44253464.0,527037.0
India,2022-08-20,44253464.0,527037.0
India,2022-08-21,44339429.0,527332.0
India,2022-08-22,44339429.0,527332.0
India,2022-08-23,44339429.0,527332.0
India,2022-08-24,44339429.0,527332.0
India,2022-08-25,44339429.0,527332.0
India,2022-08-26,44339429.0,527332.0
India,2022-08-27,44339429.0,527332.0
India,2022-08-28,44408132.0,527754.0
India,2022-08-29,44408132.0,527754.0
India,2022-08-30,44408132.0,527754.0
India,2022-08-31,44408132.0,527754.0
India,2022-09-01,44408132.0,527754.0
India,2022-09-02,44408132.0,527754.0
India,2022-09-03,44408132.0,527754.0
India,2022-09-04,44456535.0,527991.0
India,2022-09-05,44456535.0,527991.0
India,2022-09-06,44456535.0,527991.0
India,2022-09-07,44456535.0,527991.0
India,2022-09-08,44456535.0,527991.0
India,2022-09-09,44456535.0,527991.0
India,2022-09-10,44456535.0,527991.0
India,2022-09-11,44495359.0,528150.0
India,2022-09-12,44495359.0,528150.0
India,2022-09-13,44495359.0,528150.0
India,2022-09-14,44495359.0,528150.0
India,2022-09-15,44495359.0,528150.0
India,2022-09-16,44495359.0,528150.0
India,2022-09-17,44495359.0,528150.0
India,2022-09-18,44534188.0,528337.0
India,2022-09-19,44534188.0,528337.0
India,2022-09-20,44534188.0,528337.0
India,2022-09-21,44534188.0,528337.0
India,2022-09-22,44534188.0,528337.0
India,2022-09-23,44534188.0,528337.0
India,2022-09-24,44534188.0,528337.0
India,2022-09-25,44568114.0,528510.0
India,2022-09-26,44568114.0,528510.0
India,2022-09-27,44568114.0,528510.0
India,2022-09-28,44568114.0,528510.0
India,2022-09-29,44568114.0,528510.0
India,2022-09-30,44568114.0,528510.0
India,2022-10-01,44568114.0,528510.0
India,2022-10-02,44594487.0,528673.0
India,2022-10-03,44594487.0,528673.0
India,2022-10-04,44594487.0,528673.0
India,2022-10-05,44594487.0,528673.0
India,2022-10-06,44594487.0,528673.0
India,2022-10-07,44594487.0,528673.0
India,2022-10-08,44594487.0,528673.0
India,2022-10-09,44612013.0,528799.0
India,2022-10-10,44612013.0,528799.0
India,2022-10-11,44612013.0,528799.0
India,2022-10-12,44612013.0,528799.0
India,2022-10-13,44612013.0,528799.0
India,2022-10-14,44612013.0,528799.0
India,2022-10-15,44612013.0,528799.0
India,2022-10-16,44628828.0,528895.0
India,2022-10-17,44628828.0,528895.0
India,2022-10-18,44628828.0,528895.0
India,2022-10-19,44628828.0,528895.0
India,2022-10-20,44628828.0,528895.0
India,2022-10-21,44628828.0,528895.0
India,2022-10-22,44628828.0,528895.0
India,2022-10-23,44642742.0,528961.0
India,2022-10-24,44642742.0,528961.0
India,2022-10-25,44642742.0,528961.0
India,2022-10-26,44642742.0,528961.0
India,2022-10-27,44642742.0,528961.0
India,2022-10-28,44642742.0,528961.0
India,2022-10-29,44642742.0,528961.0
India,2022-10-30,44652266.0,529016.0
India,2022-10-31,44652266.0,529016.0
India,2022-11-01,44652266.0,529016.0
India,2022-11-02,44652266.0,529016.0
India,2022-11-03,44652266.0,529016.0
India,2022-11-04,44652266.0,529016.0
India,2022-11-05,44652266.0,529016.0
India,2022-11-06,44660579.0,530500.0
India,2022-11-07,44660579.0,530500.0
India,2022-11-08,44660579.0,530500.0
India,2022-11-09,44660579.0,530500.0
India,2022-11-10,44660579.0,530500.0
India,2022-11-11,44660579.0,530500.0
India,2022-11-12,44660579.0,530500.0
India,2022-11-13,44666377.0,530531.0
India,2022-11-14,44666377.0,530531.0
India,2022-11-15,44666377.0,530531.0
India,2022-11-16,44666377.0,530531.0
India,2022-11-17,44666377.0,530531.0
India,2022-11-18,44666377.0,530531.0
India,2022-11-19,44666377.0,530531.0
India,2022-11-20,44669015.0,530574.0
India,2022-11-21,44669015.0,530574.0
India,2022-11-22,44669015.0,530574.0
India,2022-11-23,44669015.0,530574.0
India,2022-11-24,44669015.0,530574.0
India,2022-11-25,44669015.0,530574.0
India,2022-11-26,44669015.0,530574.0
India,2022-11-27,44671562.0,530612.0
India,2022-11-28,44671562.0,530612.0
India,2022-11-29,44671562.0,530612.0
India,2022-11-30,44671562.0,530612.0
India,2022-12-01,44671562.0,530612.0
India,2022-12-02,44671562.0,530612.0
India,2022-12-03,44671562.0,530612.0
India,2022-12-04,44673392.0,530628.0
India,2022-12-05,44673392.0,530628.0
India,2022-12-06,44673392.0,530628.0
India,2022-12-07,44673392.0,530628.0
India,2022-12-08,44673392.0,530628.0
India,2022-12-09,44673392.0,530628.0
India,2022-12-10,44673392.0,530628.0
India,2022-12-11,44674822.0,530658.0
India,2022-12-12,44674822.0,530658.0
India,2022-12-13,44674822.0,530658.0
India,2022-12-14,44674822.0,530658.0
India,2022-12-15,44674822.0,530658.0
India,2022-12-16,44674822.0,530658.0
India,2022-12-17,44674822.0,530658.0
India,2022-12-18,44675952.0,530672.0
India,2022-12-19,44675952.0,530672.0
India,2022-12-20,44675952.0,530672.0
India,2022-12-21,44675952.0,530672.0
India,2022-12-22,44675952.0,530672.0
India,2022-12-23,44675952.0,530672.0
India,2022-12-24,44675952.0,530672.0
India,2022-12-25,44677106.0,530693.0
India,2022-12-26,44677106.0,530693.0
India,2022-12-27,44677106.0,530693.0
India,2022-12-28,44677106.0,530693.0
